isperson,iscycle,iscar,istruck,xmin,ymin,xmax,ymax,zloc,imageName
1,0,0,0,97,249,102,264,0.7401124298661275,simpleframe1634169814292
1,0,0,0,76,249,82,265,0.705328685351288,simpleframe1634169823544
1,0,0,0,89,249,94,265,0.7205654523655548,simpleframe1634169869647
1,0,0,0,9,249,14,262,0.9941801107202896,simpleframe1634169888161
1,0,0,0,26,249,31,262,0.9646866339526291,simpleframe1634169897276
1,0,0,0,61,249,66,262,0.909951972649613,simpleframe1634169915476
1,0,0,0,4,249,9,262,1.0166337652320245,simpleframe1634169953009
1,0,0,0,20,249,25,262,0.987058956268599,simpleframe1634169962396
1,0,0,0,35,249,40,262,0.9588458987425141,simpleframe1634169971679
1,0,0,0,51,249,56,262,0.9318208151663602,simpleframe1634169980967
1,0,0,0,106,250,111,264,0.759214643525424,simpleframe1634170037273
1,0,0,0,357,250,362,264,0.7293346422598757,simpleframe1634170037273
1,0,0,0,81,250,86,266,0.7234502049752979,simpleframe1634170046707
1,0,0,0,91,249,96,265,0.7146088898516796,simpleframe1634170083765
1,0,0,0,41,249,47,264,0.8254446565644743,simpleframe1634170120253
1,0,0,0,24,249,30,264,0.848461366743799,simpleframe1634170129340
1,0,0,0,12,249,17,263,0.9431169820171752,simpleframe1634170129340
1,0,0,0,6,249,12,264,0.8632821234496828,simpleframe1634170138186
1,0,0,0,30,249,35,262,0.9313180785656253,simpleframe1634170138186
1,0,0,0,48,249,53,262,0.9145606397111372,simpleframe1634170147104
1,0,0,0,116,250,121,265,0.7201879827182672,simpleframe1634170173852
1,0,0,0,100,249,105,264,0.7476315399562107,simpleframe1634170182709
1,0,0,0,85,249,90,264,0.7731411038458239,simpleframe1634170191585
1,0,0,0,69,249,74,264,0.7974552103105985,simpleframe1634170200493
1,0,0,0,103,249,107,265,0.7005026097816324,simpleframe1634170209417
1,0,0,0,52,249,57,264,0.8220434366585478,simpleframe1634170209417
1,0,0,0,33,249,39,264,0.8481034422010875,simpleframe1634170218329
1,0,0,0,14,249,20,264,0.8712224154467801,simpleframe1634170227135
1,0,0,0,113,249,118,264,0.7304907925376735,simpleframe1634170254048
1,0,0,0,99,249,104,263,0.769966776692548,simpleframe1634170254048
1,0,0,0,98,249,103,263,0.7897737018163647,simpleframe1634170271793
1,0,0,0,81,250,86,263,0.8387430584192102,simpleframe1634170297971
1,0,0,0,78,250,83,263,0.8506661827033808,simpleframe1634170306649
1,0,0,0,104,250,109,265,0.7055339224065625,simpleframe1634170323821
1,0,0,0,72,250,77,263,0.8701998298164313,simpleframe1634170323821
1,0,0,0,72,250,77,263,0.8697992215890454,simpleframe1634170332424
1,0,0,0,103,250,108,265,0.7095415483012704,simpleframe1634170340988
1,0,0,0,72,250,77,263,0.8706555158912122,simpleframe1634170340988
1,0,0,0,102,250,107,265,0.7127438326468678,simpleframe1634170349524
1,0,0,0,93,250,98,264,0.7493465549256295,simpleframe1634170349524
1,0,0,0,46,249,52,266,0.7158839303426215,simpleframe1634170358121
1,0,0,0,81,250,86,263,0.8420625352062194,simpleframe1634170366697
1,0,0,0,45,250,51,266,0.749615804569184,simpleframe1634170366697
1,0,0,0,22,249,29,266,0.7506624192623587,simpleframe1634170366697
1,0,0,0,87,250,92,263,0.8156112104994148,simpleframe1634170375266
1,0,0,0,29,249,36,267,0.7077645611057942,simpleframe1634170375266
1,0,0,0,0,249,6,266,0.8187500705682125,simpleframe1634170383801
1,0,0,0,82,250,87,263,0.8415412985913221,simpleframe1634170383801
1,0,0,0,12,249,19,266,0.7861096971276287,simpleframe1634170392362
1,0,0,0,90,250,95,263,0.8289406846850799,simpleframe1634170392362
1,0,0,0,80,250,85,263,0.8473449617769362,simpleframe1634170392362
1,0,0,0,25,249,32,266,0.754756544620506,simpleframe1634170400894
1,0,0,0,90,250,95,263,0.8313585333051163,simpleframe1634170400894
1,0,0,0,72,250,77,263,0.8704353155596573,simpleframe1634170400894
1,0,0,0,99,250,104,265,0.7122691190325611,simpleframe1634170400894
1,0,0,0,38,249,44,266,0.7280874202897815,simpleframe1634170409443
1,0,0,0,89,250,94,263,0.8327115913558732,simpleframe1634170409443
1,0,0,0,77,250,82,263,0.8551772638014632,simpleframe1634170409443
1,0,0,0,72,250,77,263,0.8704353155596573,simpleframe1634170409443
1,0,0,0,83,250,89,265,0.7386426548424743,simpleframe1634170409443
1,0,0,0,54,249,60,266,0.7049767942348818,simpleframe1634170417992
1,0,0,0,84,250,89,263,0.8163011818389869,simpleframe1634170417992
1,0,0,0,72,250,77,263,0.8704353155596573,simpleframe1634170417992
1,0,0,0,67,250,73,265,0.7643158540057036,simpleframe1634170417992
1,0,0,0,87,250,92,264,0.7871217467835148,simpleframe1634170426640
1,0,0,0,50,250,56,265,0.7891654844713094,simpleframe1634170426640
1,0,0,0,57,250,63,265,0.7401664871549286,simpleframe1634170435350
1,0,0,0,93,250,98,264,0.7454514636508933,simpleframe1634170435350
1,0,0,0,72,250,77,263,0.8705920578015147,simpleframe1634170435350
1,0,0,0,35,250,41,265,0.8149848431372766,simpleframe1634170435350
1,0,0,0,38,249,45,267,0.7032679983986297,simpleframe1634170444090
1,0,0,0,73,250,78,263,0.8602702685158744,simpleframe1634170444090
1,0,0,0,21,250,27,264,0.8428777502544648,simpleframe1634170444090
1,0,0,0,80,250,85,263,0.8155699529191942,simpleframe1634170452965
1,0,0,0,88,250,93,264,0.769625412582486,simpleframe1634170461846
1,0,0,0,96,250,101,265,0.7284235014722288,simpleframe1634170470516
1,0,0,0,9,256,18,266,0.7623331786803814,simpleframe1634170488013
1,0,0,0,37,256,46,266,0.730556525009882,simpleframe1634170496748
1,0,0,0,65,256,73,266,0.7033652113309813,simpleframe1634170505505
1,0,0,0,36,249,43,267,0.7125691486720745,simpleframe1634170523039
1,0,0,0,50,250,56,266,0.7426388092762046,simpleframe1634170531783
1,0,0,0,70,250,75,264,0.8056849704101006,simpleframe1634170549399
1,0,0,0,103,250,108,265,0.7101174867064498,simpleframe1634170558205
1,0,0,0,87,250,93,264,0.7484713837329605,simpleframe1634170567022
1,0,0,0,54,250,59,264,0.8197466159066511,simpleframe1634170584675
1,0,0,0,16,250,22,263,0.9139140805376358,simpleframe1634170584675
1,0,0,0,73,250,78,263,0.8664124772654097,simpleframe1634170593548
1,0,0,0,38,250,44,264,0.8561573700871731,simpleframe1634170593548
1,0,0,0,24,250,29,263,0.8964353829887709,simpleframe1634170602402
1,0,0,0,56,250,61,263,0.8756284827661848,simpleframe1634170602402
1,0,0,0,31,250,36,264,0.8612025169056444,simpleframe1634170611293
1,0,0,0,78,250,83,263,0.8526662800660715,simpleframe1634170620154
1,0,0,0,42,250,47,264,0.8180702326756928,simpleframe1634170620154
1,0,0,0,70,250,75,263,0.8672447136989796,simpleframe1634170620154
1,0,0,0,80,250,85,263,0.848791282402231,simpleframe1634170629174
1,0,0,0,56,250,62,265,0.771990667263176,simpleframe1634170629174
1,0,0,0,72,250,77,265,0.7380522394106973,simpleframe1634170638033
1,0,0,0,92,250,97,265,0.7106531253628894,simpleframe1634170646924
1,0,0,0,6,249,12,265,0.8401435530888208,simpleframe1634170754893
1,0,0,0,27,249,32,264,0.8198640845067152,simpleframe1634170763827
1,0,0,0,48,249,53,264,0.8044469581933643,simpleframe1634170772732
1,0,0,0,13,249,19,265,0.8325300803569207,simpleframe1634170790591
1,0,0,0,62,250,67,263,0.8385826761764936,simpleframe1634170790591
1,0,0,0,7,249,13,268,0.7041247986517223,simpleframe1634170790591
1,0,0,0,36,249,41,264,0.8107767591088774,simpleframe1634170799461
1,0,0,0,65,250,70,264,0.8466998135160633,simpleframe1634170799461
1,0,0,0,56,249,61,264,0.8187466654407938,simpleframe1634170808358
1,0,0,0,28,249,34,265,0.7670047528091218,simpleframe1634170808358
1,0,0,0,54,249,59,264,0.8139834758156884,simpleframe1634170826075
1,0,0,0,63,250,68,264,0.8358926306906899,simpleframe1634170834854
1,0,0,0,37,249,41,266,0.7277380660272351,simpleframe1634170834854
1,0,0,0,51,249,56,265,0.7618853255139907,simpleframe1634170843630
1,0,0,0,62,249,68,264,0.7955201108080562,simpleframe1634170852390
1,0,0,0,373,249,378,264,0.7180712322217464,simpleframe1634170861129
1,0,0,0,355,250,360,264,0.7219526878500084,simpleframe1634170869837
1,0,0,0,66,249,72,264,0.7760824180803562,simpleframe1634170905024
1,0,0,0,51,249,57,265,0.7358219380329715,simpleframe1634170911812
1,0,0,0,33,249,40,267,0.7014073554014398,simpleframe1634170918278
1,0,0,0,65,250,70,264,0.81860742826643,simpleframe1634170918278
1,0,0,0,66,249,71,264,0.759527035170696,simpleframe1634170924728
1,0,0,0,57,249,62,264,0.790491849031929,simpleframe1634170924728
1,0,0,0,371,249,376,264,0.7180509227859302,simpleframe1634170924728
1,0,0,0,52,249,58,266,0.7239682577845467,simpleframe1634170931182
1,0,0,0,46,249,52,265,0.7597136670139024,simpleframe1634170931182
1,0,0,0,17,249,22,265,0.8274030680163496,simpleframe1634170937598
1,0,0,0,396,249,401,264,0.7441922179004944,simpleframe1634170950449
1,0,0,0,63,250,68,264,0.8169592841926817,simpleframe1634170963222
1,0,0,0,19,249,25,265,0.8076868039662974,simpleframe1634170963222
1,0,0,0,60,249,65,265,0.7318815673801216,simpleframe1634170969617
1,0,0,0,42,249,47,264,0.8129179240706899,simpleframe1634170969617
1,0,0,0,22,249,28,264,0.8360288219742799,simpleframe1634170976066
1,0,0,0,0,249,7,264,0.8655223380487526,simpleframe1634170982582
1,0,0,0,4,249,10,268,0.7013625137037078,simpleframe1634170982582
1,0,0,0,81,250,86,264,0.8326208458213117,simpleframe1634171272760
1,0,0,0,78,250,83,264,0.8194277719521845,simpleframe1634171278546
1,0,0,0,54,255,60,267,0.7334994611106798,simpleframe1634171414930
1,0,0,0,35,256,41,268,0.7138729550573494,simpleframe1634171420760
1,0,0,0,56,250,61,265,0.8017962952362551,simpleframe1634171426553
1,0,0,0,44,251,50,266,0.7583152604082075,simpleframe1634171432318
1,0,0,0,29,251,36,268,0.7178775761086521,simpleframe1634171438063
1,0,0,0,19,251,25,269,0.7070630336451081,simpleframe1634171519199
1,0,0,0,39,251,46,267,0.7307665711572278,simpleframe1634171525008
1,0,0,0,47,251,53,264,0.7182348617409321,simpleframe1634171531026
1,0,0,0,42,251,48,267,0.8414111528795456,simpleframe1634171756981
1,0,0,0,5,251,13,269,0.7436442844451886,simpleframe1634171762852
1,0,0,0,88,249,92,265,0.7257975534826743,simpleframe1634171820158
1,0,0,0,76,249,82,261,0.7471395463711482,simpleframe1634171825772
1,0,0,0,3,249,9,264,0.8703322437905462,simpleframe1634171837082
1,0,0,0,17,249,23,264,0.8495389748894773,simpleframe1634171842684
1,0,0,0,94,249,99,263,0.720061959347608,simpleframe1634171842684
1,0,0,0,90,249,95,262,0.7470763050958317,simpleframe1634171870973
1,0,0,0,103,249,108,264,0.73032874520759,simpleframe1634171876540
1,0,0,0,112,249,117,264,0.7183739762468353,simpleframe1634171882148
1,0,0,0,120,249,125,264,0.7123331570675582,simpleframe1634171887745
1,0,0,0,94,249,99,263,0.7130140360197643,simpleframe1634171898894
1,0,0,0,430,249,436,262,0.7898088916889374,simpleframe1634171915792
1,0,0,0,443,249,449,264,0.8156696201376316,simpleframe1634171921437
1,0,0,0,13,249,18,264,0.8479085454365982,simpleframe1634171927035
1,0,0,0,469,249,474,264,0.8700016995432029,simpleframe1634171932599
1,0,0,0,406,249,411,263,0.7956008330730029,simpleframe1634171938120
1,0,0,0,123,249,128,264,0.7035422880113483,simpleframe1634171949353
1,0,0,0,445,249,450,263,0.8420646279645837,simpleframe1634171949353
1,0,0,0,103,249,108,264,0.7260737058142273,simpleframe1634171955070
1,0,0,0,465,249,471,261,0.8674619637491641,simpleframe1634171955070
1,0,0,0,438,249,443,263,0.8246389271437278,simpleframe1634171995441
1,0,0,0,451,249,456,264,0.8412404140037721,simpleframe1634172065021
1,0,0,0,473,249,479,263,0.8818631667435778,simpleframe1634172076612
1,0,0,0,475,249,481,263,0.8691208127758023,simpleframe1634172082463
1,0,0,0,1,249,6,267,0.7546412468058753,simpleframe1634172588141
1,0,0,0,292,251,297,268,0.7203370339439378,simpleframe1634172731779
1,0,0,0,40,250,45,263,0.9556397088529276,simpleframe1634172736697
1,0,0,0,262,250,266,266,0.7697411188416089,simpleframe1634172736697
1,0,0,0,210,250,215,267,0.7085705767407434,simpleframe1634172755596
1,0,0,0,35,250,42,269,0.7831830783501682,simpleframe1634172793036
1,0,0,0,63,250,69,265,0.7496712350114829,simpleframe1634172839738
1,0,0,0,77,251,82,265,0.7101521686000625,simpleframe1634172848888
1,0,0,0,93,251,98,264,0.762215664929288,simpleframe1634172858093
1,0,0,0,102,248,107,262,0.8781326806046582,simpleframe1634172885709
1,0,0,0,331,248,335,266,0.7030814808063561,simpleframe1634172885709
1,0,0,0,79,247,85,263,0.823626677637162,simpleframe1634172890238
1,0,0,0,72,247,78,265,0.7710416899555501,simpleframe1634172890238
1,0,0,0,111,247,115,263,0.8278668827776388,simpleframe1634172890238
1,0,0,0,67,246,73,266,0.7239153126998599,simpleframe1634172894752
1,0,0,0,21,250,26,263,1.1512175760541778,simpleframe1634172935325
1,0,0,0,65,252,70,266,0.9049097805009997,simpleframe1634172949567
1,0,0,0,56,252,61,266,0.9603995051051925,simpleframe1634172949567
1,0,0,0,52,251,58,269,0.8111561125813967,simpleframe1634172954437
1,0,0,0,79,251,84,266,0.9107491600848436,simpleframe1634172954437
1,0,0,0,20,251,27,270,0.8091939167510279,simpleframe1634172954437
1,0,0,0,32,252,39,272,0.7088343043911566,simpleframe1634172959359
1,0,0,0,61,251,67,268,0.7969653361259484,simpleframe1634172959359
1,0,0,0,56,249,62,266,0.7350106674265651,simpleframe1634172964191
1,0,0,0,65,249,70,265,0.7340141902703924,simpleframe1634172969010
1,0,0,0,72,250,78,264,0.7643634675180232,simpleframe1634172973787
1,0,0,0,58,249,63,266,0.718842245882056,simpleframe1634172978611
1,0,0,0,64,249,69,265,0.7506161544934531,simpleframe1634172983403
1,0,0,0,96,250,101,263,0.8606789431737386,simpleframe1634172998053
1,0,0,0,47,251,53,268,0.7033968040914549,simpleframe1634173002811
1,0,0,0,86,250,91,264,0.8234349755296794,simpleframe1634173002811
1,0,0,0,64,249,69,264,0.771996022101647,simpleframe1634173012324
1,0,0,0,66,249,71,265,0.7532894911975503,simpleframe1634173012324
1,0,0,0,85,250,90,264,0.8353004058091881,simpleframe1634173026670
1,0,0,0,90,250,95,263,0.8591208007008596,simpleframe1634173031446
1,0,0,0,92,250,97,263,0.8675802374029611,simpleframe1634173036297
1,0,0,0,49,251,55,267,0.8536268527335217,simpleframe1634173045913
1,0,0,0,113,251,119,270,0.7125808297687972,simpleframe1634173055418
1,0,0,0,67,250,72,266,0.8770853040236417,simpleframe1634173087974
1,0,0,0,18,250,23,263,1.0378427098017244,simpleframe1634173106495
1,0,0,0,213,250,218,266,0.7701293983339997,simpleframe1634173124803
1,0,0,0,111,250,116,264,0.9348440747370623,simpleframe1634173161495
1,0,0,0,301,250,305,267,0.7394757965616282,simpleframe1634173161495
1,0,0,0,33,247,41,268,0.7565450376529363,simpleframe1634173167113
1,0,0,0,326,250,330,267,0.7796174347030228,simpleframe1634173178121
1,0,0,0,346,251,351,267,0.80609616385662,simpleframe1634173188693
1,0,0,0,304,247,308,263,0.78939720843464,simpleframe1634173198568
1,0,0,0,292,247,296,263,0.7757323233176797,simpleframe1634173198568
1,0,0,0,365,251,369,269,0.7018753372763531,simpleframe1634173203621
1,0,0,0,326,251,331,268,0.7437065501900557,simpleframe1634173203621
1,0,0,0,37,248,42,263,0.9553746169647012,simpleframe1634173270550
1,0,0,0,41,248,47,262,0.9726538153840965,simpleframe1634173270550
1,0,0,0,13,248,20,265,0.8754736825557262,simpleframe1634173270550
1,0,0,0,33,248,39,263,0.9402230654835393,simpleframe1634173270550
1,0,0,0,265,246,269,262,0.7700119636591702,simpleframe1634173270550
1,0,0,0,47,251,53,267,0.8248281365545148,simpleframe1634173276379
1,0,0,0,58,251,63,266,0.8586450946987755,simpleframe1634173276379
1,0,0,0,0,252,8,273,0.7138672432875013,simpleframe1634173276379
1,0,0,0,43,251,47,268,0.8091889292788511,simpleframe1634173276379
1,0,0,0,84,251,89,264,0.8511580174902634,simpleframe1634173515483
1,0,0,0,68,251,73,266,0.801754647592646,simpleframe1634173520789
1,0,0,0,17,251,24,268,0.7063001873878307,simpleframe1634173526170
1,0,0,0,68,250,73,265,0.773114579895715,simpleframe1634173526170
1,0,0,0,28,251,35,268,0.7197331249230126,simpleframe1634173531459
1,0,0,0,68,250,73,265,0.7736873120247147,simpleframe1634173531459
1,0,0,0,41,251,47,267,0.7445430974861934,simpleframe1634173536734
1,0,0,0,68,250,73,265,0.774126480152621,simpleframe1634173536734
1,0,0,0,66,250,71,266,0.7599828164800344,simpleframe1634173542083
1,0,0,0,49,251,55,266,0.7655047133433821,simpleframe1634173542083
1,0,0,0,67,250,72,265,0.7750317079109271,simpleframe1634173542083
1,0,0,0,47,251,53,267,0.7356913420618926,simpleframe1634173547374
1,0,0,0,53,251,58,266,0.7764019799290532,simpleframe1634173547374
1,0,0,0,70,250,75,265,0.7756582441989092,simpleframe1634173547374
1,0,0,0,27,251,33,268,0.7139884109268216,simpleframe1634173552687
1,0,0,0,57,250,62,266,0.7783131734486326,simpleframe1634173552687
1,0,0,0,67,250,72,266,0.7685801571640727,simpleframe1634173552687
1,0,0,0,62,250,66,266,0.7774203925362339,simpleframe1634173557964
1,0,0,0,56,251,61,266,0.7422066418751389,simpleframe1634173557964
1,0,0,0,44,251,50,268,0.7159472135624003,simpleframe1634173563307
1,0,0,0,71,250,76,265,0.7758959250472535,simpleframe1634173568695
1,0,0,0,52,251,58,267,0.7607841222611132,simpleframe1634173590550
1,0,0,0,40,251,46,268,0.7002479889517018,simpleframe1634173595825
1,0,0,0,44,249,50,260,0.7370279591854907,simpleframe1634173654199
1,0,0,0,44,249,50,266,0.736728051551027,simpleframe1634173659457
1,0,0,0,49,256,57,266,0.7305712732317775,simpleframe1634173659457
1,0,0,0,44,249,50,266,0.7367280514153246,simpleframe1634173664664
1,0,0,0,49,256,57,266,0.7305712731425029,simpleframe1634173664664
1,0,0,0,44,249,50,266,0.7367280514379648,simpleframe1634173669831
1,0,0,0,49,256,57,266,0.7301400568715468,simpleframe1634173669831
1,0,0,0,45,249,51,266,0.7441439984371152,simpleframe1634173675052
1,0,0,0,49,256,56,266,0.7301400569757773,simpleframe1634173675052
1,0,0,0,49,256,57,266,0.7301400569905894,simpleframe1634173680177
1,0,0,0,49,256,57,266,0.7297344232724338,simpleframe1634173685249
1,0,0,0,59,251,64,265,0.7630535914803027,simpleframe1634173695540
1,0,0,0,49,256,57,266,0.7297344239278957,simpleframe1634173695540
1,0,0,0,45,249,51,266,0.7385275034619925,simpleframe1634173700666
1,0,0,0,48,256,56,266,0.7295142782609058,simpleframe1634173700666
1,0,0,0,43,249,49,266,0.7353161839616804,simpleframe1634173705938
1,0,0,0,48,256,56,266,0.7295142782906465,simpleframe1634173705938
1,0,0,0,43,249,49,266,0.7353161835309601,simpleframe1634173710882
1,0,0,0,48,256,56,266,0.7295142780075186,simpleframe1634173710882
1,0,0,0,43,250,49,266,0.7353161836217253,simpleframe1634173715913
1,0,0,0,55,257,62,266,0.7472257958229165,simpleframe1634173715913
1,0,0,0,10,249,18,269,0.7340377023016049,simpleframe1634173720939
1,0,0,0,37,258,46,268,0.7720463619347109,simpleframe1634173720939
1,0,0,0,46,257,54,267,0.7385021022313677,simpleframe1634173726030
1,0,0,0,9,249,14,262,1.0333796414220942,simpleframe1634173736350
1,0,0,0,41,251,47,267,0.742169523711128,simpleframe1634173741459
1,0,0,0,19,249,24,263,0.9443559545641435,simpleframe1634173782157
1,0,0,0,0,249,5,263,0.9731373180636639,simpleframe1634173787339
1,0,0,0,22,249,27,262,0.9590146735763833,simpleframe1634173808473
1,0,0,0,5,250,10,264,0.9710695744696848,simpleframe1634173813862
1,0,0,0,4,250,9,263,0.9938918360609044,simpleframe1634173813862
1,0,0,0,312,245,317,263,0.7024896760393347,simpleframe1634173819006
1,0,0,0,34,245,40,256,0.9350445477404398,simpleframe1634173819006
1,0,0,0,18,250,25,265,0.7915675672533786,simpleframe1634173824161
1,0,0,0,3,250,12,267,0.7039843170886172,simpleframe1634173829214
1,0,0,0,201,250,206,266,0.7443255462983166,simpleframe1634173875784
1,0,0,0,91,250,96,264,0.8772452535466347,simpleframe1634173902300
